Start training epoch:10 @Fri Jan  3 10:04:03 2020
Epoch: [11][280/794], lr: 0.00200	Time 5.706 (5.603)	Data 5.131 (2.554)	Loss 0.1314 (0.1494)	Prec@1 100.000 (95.581)	Prec@5 100.000 (99.555)
Epoch: [11][290/794], lr: 0.00200	Time 5.697 (5.606)	Data 5.108 (2.554)	Loss 0.1930 (0.1501)	Prec@1 91.667 (95.504)	Prec@5 100.000 (99.570)
Epoch: [11][300/794], lr: 0.00200	Time 5.727 (5.610)	Data 5.140 (2.554)	Loss 0.1487 (0.1481)	Prec@1 100.000 (95.626)	Prec@5 100.000 (99.585)
Epoch: [11][310/794], lr: 0.00200	Time 5.700 (5.613)	Data 5.117 (2.554)	Loss 0.1223 (0.1477)	Prec@1 91.667 (95.659)	Prec@5 100.000 (99.598)
Epoch: [11][320/794], lr: 0.00200	Time 5.679 (5.615)	Data 5.103 (2.554)	Loss 0.2156 (0.1479)	Prec@1 91.667 (95.691)	Prec@5 100.000 (99.611)
Epoch: [11][330/794], lr: 0.00200	Time 5.692 (5.617)	Data 5.112 (2.554)	Loss 0.1672 (0.1466)	Prec@1 91.667 (95.695)	Prec@5 100.000 (99.622)
Epoch: [11][340/794], lr: 0.00200	Time 5.699 (5.620)	Data 5.122 (2.554)	Loss 0.3035 (0.1473)	Prec@1 83.333 (95.601)	Prec@5 100.000 (99.609)
Epoch: [11][350/794], lr: 0.00200	Time 5.669 (5.621)	Data 5.093 (2.553)	Loss 0.1219 (0.1452)	Prec@1 91.667 (95.679)	Prec@5 100.000 (99.620)
Epoch: [11][360/794], lr: 0.00200	Time 5.682 (5.623)	Data 5.107 (2.553)	Loss 0.0754 (0.1442)	Prec@1 100.000 (95.683)	Prec@5 100.000 (99.631)
Epoch: [11][370/794], lr: 0.00200	Time 5.680 (5.624)	Data 5.103 (2.553)	Loss 0.1136 (0.1445)	Prec@1 91.667 (95.687)	Prec@5 100.000 (99.596)
Epoch: [11][380/794], lr: 0.00200	Time 5.679 (5.626)	Data 5.102 (2.553)	Loss 0.2499 (0.1447)	Prec@1 91.667 (95.691)	Prec@5 100.000 (99.606)
Epoch: [11][390/794], lr: 0.00200	Time 5.682 (5.627)	Data 5.105 (2.553)	Loss 0.5881 (0.1447)	Prec@1 91.667 (95.695)	Prec@5 100.000 (99.616)
Epoch: [11][400/794], lr: 0.00200	Time 5.680 (5.628)	Data 5.104 (2.553)	Loss 0.0271 (0.1454)	Prec@1 100.000 (95.657)	Prec@5 100.000 (99.605)
Epoch: [11][410/794], lr: 0.00200	Time 5.670 (5.629)	Data 5.091 (2.553)	Loss 0.2949 (0.1453)	Prec@1 91.667 (95.681)	Prec@5 100.000 (99.594)
Epoch: [11][420/794], lr: 0.00200	Time 5.725 (5.631)	Data 5.129 (2.553)	Loss 0.2294 (0.1451)	Prec@1 91.667 (95.685)	Prec@5 100.000 (99.584)
Epoch: [11][430/794], lr: 0.00200	Time 5.730 (5.634)	Data 5.151 (2.554)	Loss 0.5921 (0.1455)	Prec@1 83.333 (95.630)	Prec@5 100.000 (99.594)
Epoch: [11][440/794], lr: 0.00200	Time 5.683 (5.635)	Data 5.106 (2.554)	Loss 0.0174 (0.1460)	Prec@1 100.000 (95.616)	Prec@5 100.000 (99.584)
Epoch: [11][450/794], lr: 0.00200	Time 5.683 (5.636)	Data 5.107 (2.554)	Loss 0.2328 (0.1468)	Prec@1 91.667 (95.584)	Prec@5 100.000 (99.575)
Epoch: [11][460/794], lr: 0.00200	Time 5.682 (5.637)	Data 5.104 (2.554)	Loss 0.0058 (0.1480)	Prec@1 100.000 (95.607)	Prec@5 100.000 (99.566)
Epoch: [11][470/794], lr: 0.00200	Time 5.685 (5.638)	Data 5.104 (2.554)	Loss 0.0214 (0.1473)	Prec@1 100.000 (95.630)	Prec@5 100.000 (99.558)
Epoch: [11][480/794], lr: 0.00200	Time 5.687 (5.639)	Data 5.110 (2.554)	Loss 0.2664 (0.1474)	Prec@1 83.333 (95.617)	Prec@5 100.000 (99.567)
Epoch: [11][490/794], lr: 0.00200	Time 5.689 (5.640)	Data 5.094 (2.553)	Loss 0.0668 (0.1478)	Prec@1 100.000 (95.621)	Prec@5 100.000 (99.576)
Epoch: [11][500/794], lr: 0.00200	Time 5.696 (5.641)	Data 5.119 (2.554)	Loss 0.0988 (0.1468)	Prec@1 100.000 (95.675)	Prec@5 100.000 (99.584)
Epoch: [11][510/794], lr: 0.00200	Time 5.669 (5.641)	Data 5.093 (2.553)	Loss 0.5971 (0.1466)	Prec@1 83.333 (95.695)	Prec@5 100.000 (99.592)
Epoch: [11][520/794], lr: 0.00200	Time 5.682 (5.642)	Data 5.105 (2.553)	Loss 0.2267 (0.1464)	Prec@1 91.667 (95.713)	Prec@5 100.000 (99.584)
